loan_id,user_id,book_id,library_id,n_access,loan_date,due_date,return_date,returned_by
2080,624,93,3,1,2023-07-19,2023-08-02,2023-08-01,user
2081,541,292,4,2,2023-07-19,2023-08-02,2023-07-27,user
2082,754,528,6,2,2023-07-19,2023-08-02,2023-07-28,user
2083,434,29,5,1,2023-07-20,2023-08-03,2023-07-28,user
2084,114,396,6,1,2023-07-20,2023-08-03,2023-08-03,user
2085,296,51,3,1,2023-07-21,2023-08-04,2023-08-02,user
2086,244,167,5,2,2023-07-21,2023-08-04,2023-07-30,user
2087,767,319,1,2,2023-07-21,2023-08-04,2023-07-30,user
2088,309,586,4,2,2023-07-22,2023-08-05,2023-08-02,user
2089,125,220,4,2,2023-07-22,2023-08-05,2023-08-04,user
2090,49,227,5,1,2023-07-22,2023-08-05,2023-08-05,system
2091,245,231,3,2,2023-07-23,2023-08-06,2023-08-05,user
2092,813,311,5,1,2023-07-23,2023-08-06,2023-08-05,user
2093,942,30,6,1,2023-07-23,2023-08-06,2023-08-04,user
2094,735,34,4,1,2023-07-23,2023-08-06,2023-07-31,user
2095,430,212,2,1,2023-07-24,2023-08-07,2023-08-05,user
2096,655,276,6,1,2023-07-25,2023-08-08,2023-08-08,system
2097,638,420,6,2,2023-07-25,2023-08-08,2023-08-03,user
2098,981,382,4,2,2023-07-25,2023-08-08,2023-08-08,system
2099,469,526,4,1,2023-07-26,2023-08-09,2023-08-03,user
2100,65,21,3,2,2023-07-26,2023-08-09,2023-08-08,user
2101,957,177,3,2,2023-07-26,2023-08-09,2023-08-05,user
2102,114,10,4,1,2023-07-27,2023-08-10,2023-08-05,user
2103,512,486,6,1,2023-07-27,2023-08-10,2023-08-06,user
2104,612,136,4,1,2023-07-28,2023-08-11,2023-08-07,user
2105,549,178,4,2,2023-07-29,2023-08-12,2023-08-09,user
2106,17,9,3,2,2023-07-29,2023-08-12,2023-08-11,user
2107,648,230,2,2,2023-07-29,2023-08-12,2023-08-06,user
2108,828,288,6,1,2023-07-29,2023-08-12,2023-08-06,user
2109,805,529,1,2,2023-07-29,2023-08-12,2023-08-12,user
2110,528,259,1,2,2023-07-30,2023-08-13,2023-08-12,user
2111,589,313,1,2,2023-07-31,2023-08-14,2023-08-11,user
2112,248,282,6,1,2023-08-01,2023-08-15,2023-08-11,user
2113,148,434,2,2,2023-08-01,2023-08-15,2023-08-15,user
2114,299,386,2,2,2023-08-02,2023-08-16,2023-08-13,user
2115,440,358,4,2,2023-08-02,2023-08-16,2023-08-15,user
2116,2,471,3,2,2023-08-02,2023-08-16,2023-08-15,user
2117,890,248,2,2,2023-08-02,2023-08-16,2023-08-14,user
2118,630,259,1,1,2023-08-03,2023-08-17,2023-08-17,system
2119,362,224,2,2,2023-08-03,2023-08-17,2023-08-17,user
2120,247,478,4,1,2023-08-03,2023-08-17,2023-08-13,user
2121,585,310,4,2,2023-08-03,2023-08-17,2023-08-13,user
2122,915,168,6,1,2023-08-03,2023-08-17,2023-08-16,user
2123,814,93,3,1,2023-08-03,2023-08-17,2023-08-17,system
2124,427,534,6,2,2023-08-04,2023-08-18,2023-08-13,user
2125,192,407,5,2,2023-08-04,2023-08-18,2023-08-18,user
2126,681,599,5,2,2023-08-04,2023-08-18,2023-08-12,user
2127,685,105,3,1,2023-08-04,2023-08-18,2023-08-14,user
2128,88,8,2,1,2023-08-04,2023-08-18,2023-08-18,system
2129,537,524,2,2,2023-08-05,2023-08-19,2023-08-13,user
2130,370,384,6,2,2023-08-05,2023-08-19,2023-08-16,user
2131,70,575,5,2,2023-08-05,2023-08-19,2023-08-16,user
2132,539,290,2,2,2023-08-05,2023-08-19,2023-08-15,user
2133,558,306,6,2,2023-08-05,2023-08-19,2023-08-13,user
2134,520,111,3,2,2023-08-06,2023-08-20,2023-08-16,user
2135,520,494,2,1,2023-08-06,2023-08-20,2023-08-20,user
2136,568,66,6,2,2023-08-06,2023-08-20,2023-08-16,user
2137,21,345,3,2,2023-08-07,2023-08-21,2023-08-16,user
2138,825,370,4,1,2023-08-07,2023-08-21,2023-08-20,user
2139,400,284,2,2,2023-08-08,2023-08-22,2023-08-19,user
2140,482,333,3,1,2023-08-09,2023-08-23,2023-08-17,user
2141,45,284,2,1,2023-08-10,2023-08-24,2023-08-21,user
2142,651,268,4,2,2023-08-11,2023-08-25,2023-08-20,user
2143,712,32,2,1,2023-08-11,2023-08-25,2023-08-25,user
2144,397,306,6,1,2023-08-12,2023-08-26,2023-08-24,user
2145,383,193,1,2,2023-08-12,2023-08-26,2023-08-23,user
2146,772,204,6,1,2023-08-12,2023-08-26,2023-08-23,user
2147,877,313,1,1,2023-08-12,2023-08-26,2023-08-22,user
2148,260,154,4,1,2023-08-13,2023-08-27,2023-08-22,user
2149,17,530,2,1,2023-08-14,2023-08-28,2023-08-27,user
2150,366,247,1,1,2023-08-14,2023-08-28,2023-08-25,user
2151,70,59,5,1,2023-08-14,2023-08-28,2023-08-22,user
2152,354,414,6,2,2023-08-14,2023-08-28,2023-08-23,user
2153,769,276,6,2,2023-08-14,2023-08-28,2023-08-23,user
2154,247,328,4,1,2023-08-15,2023-08-29,2023-08-27,user
2155,729,178,4,2,2023-08-15,2023-08-29,2023-08-25,user
2156,673,144,6,1,2023-08-16,2023-08-30,2023-08-30,system
2157,644,27,3,2,2023-08-16,2023-08-30,2023-08-27,user
2158,810,518,2,1,2023-08-16,2023-08-30,2023-08-29,user
2159,107,510,6,2,2023-08-17,2023-08-31,2023-08-26,user
2160,596,303,3,1,2023-08-18,2023-09-01,2023-08-30,user
2161,341,266,2,2,2023-08-18,2023-09-01,2023-08-31,user
2162,866,105,3,2,2023-08-18,2023-09-01,2023-08-29,user
2163,137,429,3,2,2023-08-19,2023-09-02,2023-08-27,user
2164,46,415,1,1,2023-08-19,2023-09-02,2023-08-30,user
2165,361,398,2,1,2023-08-20,2023-09-03,2023-09-02,user
2166,783,292,4,1,2023-08-20,2023-09-03,2023-08-29,user
2167,560,37,1,1,2023-08-21,2023-09-04,2023-08-31,user
2168,347,598,4,1,2023-08-21,2023-09-04,2023-08-29,user
2169,659,586,4,1,2023-08-21,2023-09-04,2023-08-29,user
2170,180,195,3,1,2023-08-21,2023-09-04,2023-08-29,user
2171,737,8,2,1,2023-08-21,2023-09-04,2023-08-31,user
2172,702,352,4,1,2023-08-22,2023-09-05,2023-08-30,user
2173,476,228,6,1,2023-08-22,2023-09-05,2023-09-03,user
2174,491,548,2,1,2023-08-23,2023-09-06,2023-09-05,user
2175,835,212,2,2,2023-08-23,2023-09-06,2023-09-06,system
2176,647,488,2,1,2023-08-24,2023-09-07,2023-09-03,user
2177,856,384,6,1,2023-08-24,2023-09-07,2023-09-01,user
2178,187,368,2,2,2023-08-25,2023-09-08,2023-09-08,system
2179,139,520,4,1,2023-08-25,2023-09-08,2023-09-05,user
2180,65,308,2,1,2023-08-26,2023-09-09,2023-09-03,user
2181,469,175,1,1,2023-08-26,2023-09-09,2023-09-06,user
2182,38,572,2,2,2023-08-27,2023-09-10,2023-09-05,user
2183,301,186,6,2,2023-08-28,2023-09-11,2023-09-10,user
2184,207,301,1,2,2023-08-29,2023-09-12,2023-09-11,user
2185,45,100,4,1,2023-08-30,2023-09-13,2023-09-07,user
2186,205,483,3,2,2023-08-30,2023-09-13,2023-09-07,user
2187,936,310,4,1,2023-08-30,2023-09-13,2023-09-12,user
2188,43,132,6,2,2023-08-31,2023-09-14,2023-09-13,user
2189,797,434,2,2,2023-08-31,2023-09-14,2023-09-12,user
2190,854,345,3,1,2023-08-31,2023-09-14,2023-09-10,user
2191,324,265,1,2,2023-09-01,2023-09-15,2023-09-12,user
2192,318,573,3,2,2023-09-01,2023-09-15,2023-09-11,user
2193,725,51,3,1,2023-09-01,2023-09-15,2023-09-14,user
2194,528,188,2,2,2023-09-02,2023-09-16,2023-09-11,user
2195,785,136,4,1,2023-09-02,2023-09-16,2023-09-12,user
2196,408,344,2,1,2023-09-03,2023-09-17,2023-09-16,user
2197,557,92,2,1,2023-09-04,2023-09-18,2023-09-14,user
2198,485,228,6,2,2023-09-05,2023-09-19,2023-09-16,user
2199,960,333,3,1,2023-09-05,2023-09-19,2023-09-16,user
2200,260,364,4,1,2023-09-06,2023-09-20,2023-09-18,user
2201,829,510,6,1,2023-09-06,2023-09-20,2023-09-18,user
2202,860,303,3,1,2023-09-06,2023-09-20,2023-09-20,user
2203,38,229,1,2,2023-09-07,2023-09-21,2023-09-15,user
2204,663,315,3,2,2023-09-07,2023-09-21,2023-09-19,user
2205,196,431,5,2,2023-09-07,2023-09-21,2023-09-20,user
2206,293,340,4,1,2023-09-07,2023-09-21,2023-09-21,user
2207,366,381,3,2,2023-09-07,2023-09-21,2023-09-18,user
2208,49,267,3,2,2023-09-08,2023-09-22,2023-09-19,user
2209,672,600,6,1,2023-09-08,2023-09-22,2023-09-19,user
2210,340,302,2,2,2023-09-09,2023-09-23,2023-09-20,user
2211,280,475,1,1,2023-09-10,2023-09-24,2023-09-24,system
2212,128,121,1,2,2023-09-10,2023-09-24,2023-09-23,user
2213,377,482,2,1,2023-09-10,2023-09-24,2023-09-24,system
2214,448,55,1,2,2023-09-10,2023-09-24,2023-09-24,user
2215,999,154,4,2,2023-09-10,2023-09-24,2023-09-21,user
2216,776,429,3,1,2023-09-10,2023-09-24,2023-09-22,user
2217,410,598,4,1,2023-09-11,2023-09-25,2023-09-25,system
2218,451,595,1,2,2023-09-11,2023-09-25,2023-09-19,user
2219,396,73,1,1,2023-09-11,2023-09-25,2023-09-23,user
2220,855,524,2,1,2023-09-11,2023-09-25,2023-09-19,user
2221,348,484,4,1,2023-09-12,2023-09-26,2023-09-21,user
2222,192,200,2,2,2023-09-13,2023-09-27,2023-09-21,user
2223,509,513,3,1,2023-09-13,2023-09-27,2023-09-24,user
2224,893,494,2,2,2023-09-13,2023-09-27,2023-09-23,user
2225,510,123,3,1,2023-09-14,2023-09-28,2023-09-27,user
2226,377,391,1,2,2023-09-15,2023-09-29,2023-09-29,system
2227,532,543,3,2,2023-09-16,2023-09-30,2023-09-30,system
2228,274,306,6,1,2023-09-17,2023-10-01,2023-09-28,user
2229,85,424,4,1,2023-09-17,2023-10-01,2023-09-25,user
2230,867,175,1,2,2023-09-17,2023-10-01,2023-09-29,user
2231,938,132,6,1,2023-09-17,2023-10-01,2023-09-29,user
2232,435,56,2,1,2023-09-18,2023-10-02,2023-09-30,user
2233,81,155,5,1,2023-09-18,2023-10-02,2023-09-30,user
2234,441,141,3,2,2023-09-18,2023-10-02,2023-09-28,user
2235,617,206,2,2,2023-09-18,2023-10-02,2023-09-28,user
2236,185,351,3,1,2023-09-18,2023-10-02,2023-10-01,user
2237,559,420,6,2,2023-09-19,2023-10-03,2023-09-29,user
2238,965,301,1,2,2023-09-19,2023-10-03,2023-10-02,user
2239,301,584,2,1,2023-09-20,2023-10-04,2023-10-01,user
2240,329,469,1,1,2023-09-20,2023-10-04,2023-09-28,user
2241,106,147,3,1,2023-09-21,2023-10-05,2023-10-04,user
2242,82,324,6,2,2023-09-22,2023-10-06,2023-10-05,user
2243,897,573,3,2,2023-09-22,2023-10-06,2023-10-02,user
2244,336,185,5,2,2023-09-23,2023-10-07,2023-10-01,user
2245,898,415,1,2,2023-09-23,2023-10-07,2023-10-01,user
2246,881,229,1,2,2023-09-23,2023-10-07,2023-10-04,user
2247,752,600,6,1,2023-09-23,2023-10-07,2023-10-05,user
2248,677,83,5,1,2023-09-24,2023-10-08,2023-10-04,user
2249,303,500,2,2,2023-09-25,2023-10-09,2023-10-07,user
2250,958,488,2,1,2023-09-25,2023-10-09,2023-10-06,user
2251,314,341,5,2,2023-09-26,2023-10-10,2023-10-10,system
2252,457,182,2,1,2023-09-27,2023-10-11,2023-10-07,user
2253,618,321,3,2,2023-09-27,2023-10-11,2023-10-05,user
2254,437,60,6,2,2023-09-28,2023-10-12,2023-10-12,system
2255,171,5,5,2,2023-09-28,2023-10-12,2023-10-09,user
2256,852,302,2,1,2023-09-28,2023-10-12,2023-10-08,user
2257,894,200,2,1,2023-09-28,2023-10-12,2023-10-12,user
2258,455,463,1,2,2023-09-29,2023-10-13,2023-10-13,system
2259,360,281,5,1,2023-09-29,2023-10-13,2023-10-13,system
2260,458,215,5,1,2023-09-29,2023-10-13,2023-10-09,user
2261,44,173,5,1,2023-09-30,2023-10-14,2023-10-13,user
2262,362,591,3,2,2023-10-01,2023-10-15,2023-10-10,user
2263,630,163,1,2,2023-10-02,2023-10-16,2023-10-11,user
2264,446,502,4,1,2023-10-03,2023-10-17,2023-10-15,user
2265,722,56,2,2,2023-10-03,2023-10-17,2023-10-11,user
2266,282,91,1,2,2023-10-04,2023-10-18,2023-10-12,user
2267,655,133,1,2,2023-10-04,2023-10-18,2023-10-15,user
2268,946,520,4,2,2023-10-04,2023-10-18,2023-10-17,user
2269,59,445,1,2,2023-10-05,2023-10-19,2023-10-18,user
2270,77,440,2,2,2023-10-06,2023-10-20,2023-10-15,user
2271,900,83,5,2,2023-10-06,2023-10-20,2023-10-16,user
2272,688,414,6,1,2023-10-07,2023-10-21,2023-10-17,user
2273,653,440,2,1,2023-10-07,2023-10-21,2023-10-20,user
2274,416,489,3,2,2023-10-07,2023-10-21,2023-10-18,user
2275,913,265,1,2,2023-10-07,2023-10-21,2023-10-21,system
2276,979,73,1,1,2023-10-07,2023-10-21,2023-10-20,user
2277,373,393,3,2,2023-10-08,2023-10-22,2023-10-16,user
2278,747,424,4,1,2023-10-08,2023-10-22,2023-10-16,user
2279,970,155,5,2,2023-10-08,2023-10-22,2023-10-19,user
2280,526,5,5,1,2023-10-09,2023-10-23,2023-10-22,user
2281,696,39,3,2,2023-10-10,2023-10-24,2023-10-23,user
2282,164,547,1,2,2023-10-10,2023-10-24,2023-10-20,user
2283,32,205,1,1,2023-10-10,2023-10-24,2023-10-21,user
2284,147,383,5,1,2023-10-10,2023-10-24,2023-10-18,user
2285,623,15,3,1,2023-10-11,2023-10-25,2023-10-24,user
2286,695,330,6,2,2023-10-11,2023-10-25,2023-10-22,user
2287,449,544,4,1,2023-10-12,2023-10-26,2023-10-25,user
2288,36,196,4,2,2023-10-13,2023-10-27,2023-10-22,user
2289,130,19,1,2,2023-10-14,2023-10-28,2023-10-23,user
2290,69,5,5,1,2023-10-15,2023-10-29,2023-10-23,user
2291,718,420,6,2,2023-10-15,2023-10-29,2023-10-23,user
2292,242,255,3,2,2023-10-16,2023-10-30,2023-10-25,user
2293,661,232,4,2,2023-10-17,2023-10-31,2023-10-25,user
2294,811,469,1,2,2023-10-17,2023-10-31,2023-10-28,user
2295,920,185,5,1,2023-10-17,2023-10-31,2023-10-26,user
2296,376,353,5,1,2023-10-18,2023-11-01,2023-10-31,user
2297,976,55,1,2,2023-10-18,2023-11-01,2023-11-01,user
2298,713,463,1,2,2023-10-18,2023-11-01,2023-10-27,user
2299,371,320,2,2,2023-10-19,2023-11-02,2023-10-31,user
2300,738,484,4,1,2023-10-19,2023-11-02,2023-11-01,user
2301,393,133,1,1,2023-10-20,2023-11-03,2023-10-29,user
2302,762,281,5,2,2023-10-20,2023-11-03,2023-10-30,user
2303,581,106,4,1,2023-10-21,2023-11-04,2023-11-01,user
2304,34,393,3,1,2023-10-21,2023-11-04,2023-11-01,user
2305,620,516,6,1,2023-10-21,2023-11-04,2023-10-29,user
2306,158,314,2,1,2023-10-21,2023-11-04,2023-11-04,user
2307,696,172,4,1,2023-10-21,2023-11-04,2023-11-02,user
2308,461,67,1,2,2023-10-21,2023-11-04,2023-11-03,user
2309,820,182,2,2,2023-10-21,2023-11-04,2023-10-29,user
2310,380,47,5,2,2023-10-22,2023-11-05,2023-11-01,user
2311,381,306,6,1,2023-10-22,2023-11-05,2023-11-02,user
2312,455,298,4,2,2023-10-22,2023-11-05,2023-11-03,user
2313,79,467,5,2,2023-10-22,2023-11-05,2023-11-05,system
2314,588,533,5,2,2023-10-23,2023-11-06,2023-11-06,system
2315,141,537,3,1,2023-10-23,2023-11-06,2023-11-03,user
2316,543,346,4,1,2023-10-23,2023-11-06,2023-10-31,user
2317,376,445,1,2,2023-10-23,2023-11-06,2023-10-31,user
2318,408,138,6,1,2023-10-24,2023-11-07,2023-11-03,user
2319,322,351,3,2,2023-10-24,2023-11-07,2023-11-01,user
2320,666,502,4,1,2023-10-24,2023-11-07,2023-11-03,user
2321,956,383,5,1,2023-10-24,2023-11-07,2023-11-04,user
2322,286,368,2,2,2023-10-25,2023-11-08,2023-11-08,user
2323,256,193,1,1,2023-10-25,2023-11-08,2023-11-07,user
2324,117,169,1,1,2023-10-25,2023-11-08,2023-11-02,user
2325,27,414,6,2,2023-10-26,2023-11-09,2023-11-06,user
2326,191,20,2,1,2023-10-26,2023-11-09,2023-11-03,user
2327,512,234,6,1,2023-10-26,2023-11-09,2023-11-04,user
2328,531,230,2,1,2023-10-27,2023-11-10,2023-11-10,user
2329,760,141,3,1,2023-10-27,2023-11-10,2023-11-05,user
2330,397,135,3,1,2023-10-28,2023-11-11,2023-11-10,user
2331,576,217,1,1,2023-10-28,2023-11-11,2023-11-10,user
2332,121,23,5,2,2023-10-28,2023-11-11,2023-11-09,user
2333,733,19,1,1,2023-10-28,2023-11-11,2023-11-06,user
2334,269,517,1,1,2023-10-29,2023-11-12,2023-11-09,user
2335,267,174,6,2,2023-10-30,2023-11-13,2023-11-12,user
2336,457,127,1,1,2023-10-30,2023-11-13,2023-11-13,system
2337,220,376,4,1,2023-10-30,2023-11-13,2023-11-13,user
2338,627,39,3,1,2023-10-30,2023-11-13,2023-11-11,user
2339,293,385,1,1,2023-10-30,2023-11-13,2023-11-08,user
2340,503,262,4,1,2023-10-30,2023-11-13,2023-11-12,user
2341,205,548,2,1,2023-10-31,2023-11-14,2023-11-12,user
2342,126,50,2,2,2023-11-01,2023-11-15,2023-11-10,user
2343,959,91,1,2,2023-11-01,2023-11-15,2023-11-14,user
2344,139,50,2,1,2023-11-02,2023-11-16,2023-11-10,user
2345,76,111,3,2,2023-11-03,2023-11-17,2023-11-11,user
2346,910,205,1,2,2023-11-03,2023-11-17,2023-11-12,user
2347,924,330,6,1,2023-11-03,2023-11-17,2023-11-17,system
2348,463,21,3,1,2023-11-04,2023-11-18,2023-11-17,user
2349,775,547,1,2,2023-11-04,2023-11-18,2023-11-13,user
2350,177,50,2,1,2023-11-05,2023-11-19,2023-11-14,user
2351,456,119,5,1,2023-11-05,2023-11-19,2023-11-16,user
2352,90,427,1,1,2023-11-05,2023-11-19,2023-11-18,user
2353,841,133,1,2,2023-11-05,2023-11-19,2023-11-13,user
2354,806,20,2,1,2023-11-05,2023-11-19,2023-11-15,user
2355,699,455,5,2,2023-11-06,2023-11-20,2023-11-14,user
2356,903,196,4,2,2023-11-06,2023-11-20,2023-11-18,user
2357,328,390,6,1,2023-11-07,2023-11-21,2023-11-18,user
2358,684,127,1,1,2023-11-08,2023-11-22,2023-11-20,user
2359,742,341,5,1,2023-11-08,2023-11-22,2023-11-16,user
2360,954,351,3,1,2023-11-08,2023-11-22,2023-11-20,user
2361,356,561,3,1,2023-11-09,2023-11-23,2023-11-17,user
2362,67,259,1,2,2023-11-10,2023-11-24,2023-11-19,user
2363,564,486,6,2,2023-11-10,2023-11-24,2023-11-23,user
2364,556,157,1,2,2023-11-10,2023-11-24,2023-11-23,user
2365,837,47,5,1,2023-11-10,2023-11-24,2023-11-23,user
2366,298,211,1,2,2023-11-11,2023-11-25,2023-11-20,user
2367,308,10,4,1,2023-11-12,2023-11-26,2023-11-20,user
2368,916,173,5,1,2023-11-12,2023-11-26,2023-11-20,user
2369,889,193,1,2,2023-11-12,2023-11-26,2023-11-23,user
2370,162,309,3,1,2023-11-13,2023-11-27,2023-11-22,user
2371,654,431,5,2,2023-11-14,2023-11-28,2023-11-27,user
2372,914,306,6,2,2023-11-14,2023-11-28,2023-11-25,user
2373,764,138,6,2,2023-11-14,2023-11-28,2023-11-23,user
2374,795,262,4,2,2023-11-14,2023-11-28,2023-11-27,user
2375,179,104,2,1,2023-11-15,2023-11-29,2023-11-23,user
2376,371,533,5,1,2023-11-15,2023-11-29,2023-11-25,user
2377,521,277,1,1,2023-11-16,2023-11-30,2023-11-30,system
2378,821,232,4,1,2023-11-18,2023-12-02,2023-12-01,user
2379,933,50,2,2,2023-11-18,2023-12-02,2023-11-28,user
2380,763,111,3,1,2023-11-20,2023-12-04,2023-12-03,user
2381,724,427,1,1,2023-11-23,2023-12-07,2023-12-01,user
2382,940,67,1,1,2023-11-24,2023-12-08,2023-12-04,user
2383,921,174,6,2,2023-12-01,2023-12-15,2023-12-12,user
2384,730,230,2,2,2023-12-03,2023-12-17,2023-12-14,user
2385,843,10,4,1,2023-12-04,2023-12-18,2023-12-18,user
2386,998,127,1,1,2023-12-05,2023-12-19,2023-12-13,user
2387,824,211,1,2,2023-12-05,2023-12-19,2023-12-13,user
2388,721,119,5,2,2023-12-14,2023-12-28,2023-12-23,user
